From	Entry	Length	Entry Name	Taxonomic lineage	Signal peptide
O74386	O74386	248	TR141_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74387	O74387	287	RAV2_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74388	O74388	301	YNVD_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74397	O74397	548	ASND1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74405	O74405	381	SET11_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74412	O74412	963	CBF12_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74417	O74417	497	YJL4_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74418	O74418	244	SNUT3_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74424	O74424	1837	NU211_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74429	O74429	920	VIP1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74443	O74443	272	LAF2_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74450	O74450	201	POP3_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74458	O74458	1006	SFC4_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74461	O74461	235	MU123_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74467	O74467	319	SET5_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74469	O74469	133	YQC7_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74476	O74476	1095	IMB3_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74482	O74482	276	YQJ9_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74485	O74485	581	CUE3_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74489	O74489	329	QOR_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74496	O74496	240	COPD_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74511	O74511	838	EKC1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74517	O74517	278	SAF1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74518	O74518	336	CID12_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74519	O74519	144	YCPD_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74522	O74522	964	ADN3_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74524	O74524	492	PROD_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74529	O74529	260	YJ48_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74541	O74541	612	YCV2_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74542	O74542	396	YCV3_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74544	O74544	314	RAGCD_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74553	O74553	326	DUS4_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74560	O74560	636	RAF2_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74690	O74690	125	SNU13_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74735	O74735	68	ATX1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74737	O74737	400	RID1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74738	O74738	547	SET10_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74740	O74740	797	CFT2_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74741	O74741	297	DIOXL_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74752	O74752	407	MAS5_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74758	O74758	213	PXP2_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74769	O74769	367	BHD1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74771	O74771	374	DIP1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74791	O74791	470	GRN1_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74792	O74792	515	SNF59_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74793	O74793	175	YOUB_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
O74796	O74796	264	ORC6_SCHPO	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), Taphrinomycotina (subphylum), Schizosaccharomycetes (class), Schizosaccharomycetales (order), Schizosaccharomycetaceae (family), Schizosaccharomyces (genus), Schizosaccharomyces pombe (species)	
