From	Entry	Length	Entry Name	Taxonomic lineage	Signal peptide
Q95UE8	Q95UE8	220	PE55_LUCCU	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Protostomia (no rank), Ecdysozoa (no rank), Panarthropoda (no rank), Arthropoda (phylum), Mandibulata (no rank), Pancrustacea (no rank), Hexapoda (subphylum), Insecta (class), Dicondylia (no rank), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Brachycera (suborder), Muscomorpha (infraorder), Eremoneura (no rank), Cyclorrhapha (no rank), Schizophora (no rank), Calyptratae (no rank), Oestroidea (superfamily), Calliphoridae (family), Luciliinae (subfamily), Lucilia (genus)	"SIGNAL 1..19; /evidence=""ECO:0000269|PubMed:12535682"""
P02659	P02659	106	APOV1_CHICK	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Sauropsida (no rank), Sauria (no rank), Archelosauria (no rank), Archosauria (no rank), Dinosauria (no rank), Saurischia (no rank), Theropoda (no rank), Coelurosauria (no rank), Aves (class), Neognathae (infraclass), Galloanserae (superorder), Galliformes (order), Phasianidae (family), Phasianinae (subfamily), Gallus (genus)	"SIGNAL 1..24; /evidence=""ECO:0000269|PubMed:188805, ECO:0000269|PubMed:7012793, ECO:0000269|PubMed:988817"""
A0A7J6K7I9	A0A7J6K7I9	553	WNG2_TOXGO	cellular organisms (no rank), Eukaryota (superkingdom), Sar (no rank), Alveolata (no rank), Apicomplexa (phylum), Conoidasida (class), Coccidia (subclass), Eucoccidiorida (order), Eimeriorina (suborder), Sarcocystidae (family), Toxoplasma (genus)	"SIGNAL 1..64; /evidence=""ECO:0000269|PubMed:30377279"""
Q9H7M9	Q9H7M9	311	VISTA_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..32; /evidence=""ECO:0000269|PubMed:15340161"""
Q8NBM8	Q8NBM8	494	PCYXL_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..22; /evidence=""ECO:0000269|PubMed:15340161"""
O18994	O18994	219	GPX5_PIG	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Laurasiatheria (superorder), Artiodactyla (order), Suina (suborder), Suidae (family), Sus (genus)	"SIGNAL 1..21; /evidence=""ECO:0000269|PubMed:9271255"""
P36897	P36897	503	TGFR1_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..33; /evidence=""ECO:0000269|PubMed:9661882"""
Q7Z5A7	Q7Z5A7	132	TAFA5_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..43; /evidence=""ECO:0000269|PubMed:29453251"""
O60844	O60844	167	ZG16_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..16; /evidence=""ECO:0000269|PubMed:15340161"""
Q9D6Y1	Q9D6Y1	273	CCDC3_MOUSE	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Glires (no rank), Rodentia (order), Myomorpha (suborder), Muroidea (no rank), Muridae (family), Murinae (subfamily), Mus (genus), Mus (subgenus)	"SIGNAL 1..21; /evidence=""ECO:0000269|PubMed:20043878"""
P07994	P07994	360	INHA_BOVIN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Laurasiatheria (superorder), Artiodactyla (order), Ruminantia (suborder), Pecora (infraorder), Bovidae (family), Bovinae (subfamily), Bos (genus)	"SIGNAL 1..17; /evidence=""ECO:0000269|PubMed:2930562"""
O18998	O18998	281	DNAS1_RABIT	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Glires (no rank), Lagomorpha (order), Leporidae (family), Oryctolagus (genus)	"SIGNAL 1..21; /evidence=""ECO:0000269|PubMed:9230129"""
O64392	O64392	146	WHW1_WHEAT	cellular organisms (no rank), Eukaryota (superkingdom), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (no rank), Tracheophyta (no rank), Euphyllophyta (no rank), Spermatophyta (no rank), Magnoliopsida (class), Mesangiospermae (no rank), Liliopsida (no rank), Petrosaviidae (subclass), commelinids (no rank), Poales (order), Poaceae (family), BOP clade (no rank), Pooideae (subfamily), Triticodae (no rank), Triticeae (tribe), Triticinae (subtribe), Triticum (genus)	"SIGNAL 1..21; /evidence=""ECO:0000269|PubMed:8251057"""
Q8C1Q4	Q8C1Q4	291	METRN_MOUSE	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Glires (no rank), Rodentia (order), Myomorpha (suborder), Muroidea (no rank), Muridae (family), Murinae (subfamily), Mus (genus), Mus (subgenus)	"SIGNAL 1..21; /evidence=""ECO:0000269|PubMed:19259827"""
O43866	O43866	347	CD5L_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..19; /evidence=""ECO:0000269|PubMed:15340161, ECO:0000269|PubMed:8034987, ECO:0000269|PubMed:9045627"""
P81054	P81054	348	PLMP_GRIFR	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Grifolaceae (family), Grifola (genus)	"SIGNAL 1..18; /evidence=""ECO:0000269|PubMed:12501439"""
P12729	P12729	168	PSA_DICDI	cellular organisms (no rank), Eukaryota (superkingdom), Amoebozoa (no rank), Evosea (phylum), Eumycetozoa (class), Dictyostelia (no rank), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	"SIGNAL 1..19; /evidence=""ECO:0000269|PubMed:2850494"""
O62680	O62680	123	CD59_PIG	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Laurasiatheria (superorder), Artiodactyla (order), Suina (suborder), Suidae (family), Sus (genus)	"SIGNAL 1..25; /evidence=""ECO:0000269|PubMed:7533195"""
Q96HE7	Q96HE7	468	ERO1A_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..23; /evidence=""ECO:0000269|PubMed:11707280"""
O43852	O43852	315	CALU_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..19; /evidence=""ECO:0000269|PubMed:12665801"""
Q9NPG1	Q9NPG1	666	FZD3_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..22; /evidence=""ECO:0000269|PubMed:15340161"""
Q16927	Q16927	2169	VIT1_AEDAE	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Protostomia (no rank), Ecdysozoa (no rank), Panarthropoda (no rank), Arthropoda (phylum), Mandibulata (no rank), Pancrustacea (no rank), Hexapoda (subphylum), Insecta (class), Dicondylia (no rank), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Nematocera (suborder), Culicomorpha (infraorder), Culicoidea (superfamily), Culicidae (family), Culicinae (subfamily), Aedini (tribe), Aedes (genus), Stegomyia (subgenus)	"SIGNAL 1..46; /evidence=""ECO:0000269|PubMed:7550249, ECO:0000269|PubMed:8158643"""
P17813	P17813	658	EGLN_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..25; /evidence=""ECO:0000269|PubMed:1692830"""
C0HLA0	C0HLA0	556	GH5FP_CHAOB	cellular organisms (no rank), Eukaryota (superkingdom), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (no rank), Tracheophyta (no rank), Euphyllophyta (no rank), Spermatophyta (no rank), Acrogymnospermae (no rank), Pinopsida (class), Pinidae (subclass), Conifers II (no rank), Cupressales (order), Cupressaceae (family), Chamaecyparis (genus)	"SIGNAL 1..28; /evidence=""ECO:0000269|PubMed:27237746"""
P47710	P47710	185	CASA1_HUMAN	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Deuterostomia (no rank), Chordata (phylum), Craniata (subphylum), Vertebrata (no rank), Gnathostomata (no rank), Teleostomi (no rank), Euteleostomi (no rank), Sarcopterygii (superclass), Dipnotetrapodomorpha (no rank), Tetrapoda (no rank), Amniota (no rank), Mammalia (class), Theria (no rank), Eutheria (no rank), Boreoeutheria (no rank), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Homo (genus)	"SIGNAL 1..15; /evidence=""ECO:0000269|PubMed:7749638, ECO:0000269|PubMed:8192860"""
P81160	P81160	54	DEJP_DROME	cellular organisms (no rank), Eukaryota (superkingdom), Opisthokonta (no rank), Metazoa (kingdom), Eumetazoa (no rank), Bilateria (no rank), Protostomia (no rank), Ecdysozoa (no rank), Panarthropoda (no rank), Arthropoda (phylum), Mandibulata (no rank), Pancrustacea (no rank), Hexapoda (subphylum), Insecta (class), Dicondylia (no rank), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Brachycera (suborder), Muscomorpha (infraorder), Eremoneura (no rank), Cyclorrhapha (no rank), Schizophora (no rank), Acalyptratae (no rank), Ephydroidea (superfamily), Drosophilidae (family), Drosophilinae (subfamily), Drosophilini (tribe), Drosophila (genus), Sophophora (subgenus), melanogaster group (no rank), melanogaster subgroup (no rank)	"SIGNAL 1..21; /evidence=""ECO:0000269|PubMed:11846801"""
